web-scraper-order,web-scraper-start-url,Types_habits,Prix,Adresse,Image_lien,Image_lien-href
"1739226162-879","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfants","13 000CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2646594"
"1739226162-880","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfants","4 500CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2645901"
"1739226162-881","https://sn.coinafrique.com/categorie/vetements-enfants","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628801"
"1739226162-882","https://sn.coinafrique.com/categorie/vetements-enfants","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628798"
"1739226162-883","https://sn.coinafrique.com/categorie/vetements-enfants","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628794"
"1739226162-884","https://sn.coinafrique.com/categorie/vetements-enfants","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628790"
"1739226162-885","https://sn.coinafrique.com/categorie/vetements-enfants","Jolie robe de princesse","Prix sur demande","Ziguinchor, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/jolie-robe-de-princesse-2628786"
"1739226162-886","https://sn.coinafrique.com/categorie/vetements-enfants","Robe princesse","Prix sur demande","Ziguinchor, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-princesse-2628780"
"1739226162-887","https://sn.coinafrique.com/categorie/vetements-enfants","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628777"
"1739226162-888","https://sn.coinafrique.com/categorie/vetements-enfants","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628774"
"1739226162-889","https://sn.coinafrique.com/categorie/vetements-enfants","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628773"
"1739226162-890","https://sn.coinafrique.com/categorie/vetements-enfants","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628769"
"1739226162-891","https://sn.coinafrique.com/categorie/vetements-enfants","Robes enfants","3 000CFA","HLM, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2628037"
"1739226162-892","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements  bébé","Prix sur demande","Ngor, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2621771"
"1739226162-893","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","3 500CFA","Sicap Liberté, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2617661"
"1739226162-894","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble Vêtement enfant","1 500CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-enfant-2617201"
"1739226162-895","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","4 500CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2616461"
"1739226162-896","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant - 1 à  2 ans","5 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-1-a-2-ans-2611679"
"1739226162-897","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements bébés 0 à 9 mois","1 400CFA","HLM, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebes-0-a-9-mois-2611304"
"1739226162-898","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfants","2 500CFA","Colobane, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2607386"
"1739226162-899","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2607379"
"1739226162-900","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfants friperie","2 000CFA","Colobane, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-friperie-2605712"
"1739226162-901","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements friperie pour enfants","Prix sur demande","Colobane, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603714"
"1739226162-902","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements friperie pour enfants","2 000CFA","Colobane, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603709"
"1739226162-903","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements friperie pour enfants","6 000CFA","Colobane, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603708"
"1739226162-904","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements friperie pour enfants","2 500CFA","Colobane, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603705"
"1739226162-905","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements friperie pour enfants","2 000CFA","Colobane, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603703"
"1739226162-906","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfant","2 500CFA","Colobane, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2601672"
"1739226162-907","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements Friperie","1 500CFA","Colobane, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-2601355"
"1739226162-908","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfant","4 500CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2599887"
"1739226162-909","https://sn.coinafrique.com/categorie/vetements-enfants","Boxer enfant","Prix sur demande","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/boxer-enfant-2597317"
"1739226162-910","https://sn.coinafrique.com/categorie/vetements-enfants","Friperie bébé","1 000CFA","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-bebe-2589301"
"1739226162-911","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements de friperie","Prix sur demande","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-de-friperie-2589235"
"1739226162-912","https://sn.coinafrique.com/categorie/vetements-enfants","Robe en wax","4 000CFA","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-en-wax-2584760"
"1739226162-913","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements  enfants","15 000CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2584569"
"1739226162-914","https://sn.coinafrique.com/categorie/vetements-enfants","Chemise","5 000CFA","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/chemise-2580779"
"1739226162-915","https://sn.coinafrique.com/categorie/vetements-enfants","Chaussettes","750CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/chaussettes-2579587"
"1739226162-916","https://sn.coinafrique.com/categorie/vetements-enfants","Chemise","5 000CFA","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/chemise-2576496"
"1739226162-917","https://sn.coinafrique.com/categorie/vetements-enfants","Robe  bébé","3 500CFA","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-bebe-2576480"
"1739226162-918","https://sn.coinafrique.com/categorie/vetements-enfants","Pantalon Jean","6 000CFA","Ngor, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-jean-2576138"
"1739226162-919","https://sn.coinafrique.com/categorie/vetements-enfants","Ensembles t-shirt & short casquettes","16 000CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-t-shirt-et-short-casquettes-2574025"
"1739226162-920","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfant","3 000CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2566343"
"1739226162-921","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements Enfant","5 000CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2566079"
"1739226162-922","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfants","12 000CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2554146"
"1739226162-923","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfants","10 000CFA","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2554116"
"1739226162-924","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble bébé","Prix sur demande","HLM, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-2550783"
"1739226162-925","https://sn.coinafrique.com/categorie/vetements-enfants","Robe coton fille / 2 pièces","3 000CFA","HLM, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-coton-fille-2-pieces-2550779"
"1739226162-926","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","12 000CFA","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2543170"
"1739226162-927","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","12 000CFA","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2543160"
"1739226162-928","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","9 000CFA","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2543149"
"1739226162-929","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","9 000CFA","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2543140"
"1739226162-930","https://sn.coinafrique.com/categorie/vetements-enfants","Caleçon enfant","7 000CFA","Patte d'Oie, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/calecon-enfant-2543074"
"1739226162-931","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements bébé","6 000CFA","Yoff, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2542568"
"1739226162-932","https://sn.coinafrique.com/categorie/vetements-enfants","Barboteuses fille - garçon","4 000CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/barboteuses-fille-garcon-2538073"
"1739226162-933","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble chemise - short fille","6 000CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-chemise-short-fille-2538023"
"1739226162-934","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble bas - robe fille","3 500CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bas-robe-fille-2537979"
"1739226162-935","https://sn.coinafrique.com/categorie/vetements-enfants","Body bébé - débardeur - t-shirt","2 000CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/body-bebe-debardeur-t-shirt-2537930"
"1739226162-936","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble short - t-shirt bébé","1 500CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-bebe-2537913"
"1739226162-937","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble short - t-shirt bébé","1 500CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-bebe-2537901"
"1739226162-938","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble short - lacoste bébé","4 000CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-lacoste-bebe-2537892"
"1739226162-939","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble short - débardeur  bébé","2 000CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-debardeur-bebe-2537884"
"1739226162-940","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble short - t-shirt bébé","1 500CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-bebe-2537870"
"1739226162-941","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble short + débardeur bébé","2 500CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-debardeur-bebe-2537778"
"1739226162-942","https://sn.coinafrique.com/categorie/vetements-enfants","Bonnets de tête pour enfants","2 500CFA","Dieuppeul-Derklé, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/bonnets-de-tete-pour-enfants-2530456"
"1739226162-943","https://sn.coinafrique.com/categorie/vetements-enfants","Slip enfant","4 000CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-enfant-2527176"
"1739226162-944","https://sn.coinafrique.com/categorie/vetements-enfants","Slip enfants","3 000CFA","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-enfants-2527169"
